Unnamed: 0,branch_smiles,id2mof,metal_node,mof_index,organic_core,randomized,topology,train/test
250,Oc1cc(O)cc(C2=C(C(NC([Lr])c3cc(O)cc(O)c3)c3cc(O)cc(O)c3)C=C2[Lr])c1,0,sym_7_mc_4,3243.0,None,False,acs,1
251,[Lr]c1cc(-c2ccccc2)c(NN2CN([Lr])C(c3ccccc3)=C2c2ccccc2)cc1-c1ccccc1,0,sym_7_mc_4,3264.0,None,False,acs,1
252,Oc1ccc(C2=C([Lr])C=C(c3ccc([Lr])c(-c4ccc(O)cc4)n3)C2c2ccc(O)cc2)cc1,0,sym_7_mc_4,3266.0,None,False,acs,1
253,NC(=O)Cc1nc(-c2nc(C(C(N)=O)(C(N)=O)C(N)=O)c([Lr])cc2C(N)=O)ccc1[Lr],0,sym_7_mc_4,3300.0,None,False,acs,1
254,CP(C)c1cc([Lr])ccc1C1(P(C)C)C(P(C)C)S(=O)C(=O)C([Lr])C1(P(C)C)P(C)C,0,sym_7_mc_4,3310.0,None,False,acs,1
255,O=C=N/C(Sc1ccc([Lr])c(N=C=O)c1N=C=O)=C(/N=C=O)c1ccc([Lr])c(N=C=O)c1,0,sym_7_mc_4,3311.0,None,False,acs,1
256,O=C1c2cc([Lr])ccc2-c2c([Lr])c(-c3ccncc3)c(-c3ccncc3)c(-c3ccncc3)c21,0,sym_7_mc_4,3314.0,None,False,acs,1
257,N#COc1nn([Lr])cc1C1(OC#N)CC(OC#N)(OC#N)C(OC#N)(c2cn([Lr])nc2OC#N)C1,0,sym_7_mc_4,3321.0,None,False,acs,1
258,CP(C)c1cc(-n2cc(P(C)C)n2-c2c(P(C)C)cc([Lr])c(P(C)C)c2P(C)C)ccc1[Lr],0,sym_7_mc_4,3329.0,None,False,acs,1
259,NC(=O)C1=CC([Lr])=C1c1cc(C(N)=O)c(C(N)=O)c(C(N)=O)c1CC1=C([Lr])N=N1,0,sym_7_mc_4,3331.0,None,False,acs,1
260,O=S(O)C1=C(S(=O)O)C(c2ccc(S(=O)O)c(S(=O)O)c2CC2=C([Lr])N=N2)=C1[Lr],0,sym_7_mc_4,3332.0,None,False,acs,1
261,O=S(O)c1cc(-c2cn(-c3c(S(=O)O)cc([Lr])c(S(=O)O)c3S(=O)O)nn2)ccc1[Lr],0,sym_7_mc_4,3346.0,None,False,acs,1
262,NC(=O)c1cc([Lr])cc(C(N)=O)c1N1[N]C(c2ccc([Lr])c(C(N)=O)c2C(N)=O)=N1,0,sym_7_mc_4,3372.0,None,False,acs,1
263,S=CC1=CN(c2cc(C=S)c([Lr])c(C=S)c2)C(C=S)N(C=S)N1c1ccc([Lr])c(C=S)c1,0,sym_7_mc_4,3374.0,None,False,acs,1
264,CSc1ccc2c(c1)C=C(C([Lr])(SC)SC)CC1=C2c2c(SC)c(SC)c([Lr])c(SC)c2C1SC,0,sym_7_mc_4,3389.0,None,False,acs,1
265,Pc1ccc2c(c1P)NC(Nc1c(P)cc([Lr])c(P)c1P)C(Nc1c(P)cc([Lr])c(P)c1P)=N2,0,sym_7_mc_4,3403.0,None,False,acs,1
266,O=P(O)(O)Oc1cc(OP(=O)(O)O)c(C(OP(=O)(O)O)C([Lr])OP(=O)(O)O)cc1[Lr],0,sym_7_mc_4,3430.0,None,False,acs,1
267,O=S(=O)(O)c1cc([Lr])cn1CN(C([Lr])(S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,0,sym_7_mc_4,3440.0,None,False,acs,1
268,Oc1ccc(-c2cc([Lr])c(-c3ccc(O)cc3)c3c2OC(c2ccc(O)cc2)C([Lr])=C3)cc1,0,sym_7_mc_4,3457.0,None,False,acs,1
269,N#COC(C#N)(C#N)CS(C#N)(C(C#N)C(C#N)=CCC(C#N)O[Lr])C(C#N)C([Lr])C#N,0,sym_7_mc_4,3466.0,None,False,acs,1
270,[Lr]c1c2c(c([Lr])c3c1C(c1ccccc1)C3c1ccccc1)C(c1ccccc1)(c1ccccc1)C2,0,sym_7_mc_4,3471.0,None,False,acs,1
271,[Lr]C1=CC2=C(C=CC(c3cncnc3)(c3cncnc3)C([Lr])=C2c2cncnc2)C1c1cncnc1,0,sym_7_mc_4,3488.0,None,False,acs,1
272,[Lr]C1=C(n2ccnc2)C2=C1Cc1c(cc([Lr])c(-n3ccnc3)c1-n1ccnc1)C2n1ccnc1,0,sym_7_mc_4,3493.0,None,False,acs,1
273,[Lr]C1=CC2=C(C=C(c3ccccc3)C1c1ccccc1)C([Lr])=C(c1ccccc1)C2c1ccccc1,0,sym_7_mc_4,3494.0,None,False,acs,1
274,O=P(O)(O)OC1=CC23C(=C2C=C([Lr])C(OP(=O)(O)O)=C3OP(=O)(O)O)C=C1[Lr],0,sym_7_mc_4,3508.0,None,False,acs,1
275,O=Cc1cc(N2C(C=O)CN(c3c(C=O)cc([Lr])cc3C=O)C2C=O)c(C=O)c(C=O)c1[Lr],0,sym_7_mc_4,3561.0,None,False,acs,1
276,O=S(O)c1cc(-c2cnn([Lr])c2)c(S(=O)O)c(-c2cn([Lr])nc2S(=O)O)c1S(=O)O,0,sym_7_mc_4,3569.0,None,False,acs,1
277,NC(=O)c1cc(-c2cnn([Lr])c2)c(C(N)=O)c(C(N)=O)c1-c1cn([Lr])nc1C(N)=O,0,sym_7_mc_4,3578.0,None,False,acs,1
278,N#COc1cc([Lr])c(OC#N)c(OC#N)c1-c1ccnc(-c2ccc([Lr])c(OC#N)c2OC#N)c1,0,sym_7_mc_4,3603.0,None,False,acs,1
279,O=c1oc2cc([Lr])c(OP(=O)(O)O)c3c(=O)oc4cc([Lr])c(OP(=O)(O)O)c1c4c23,0,sym_7_mc_4,3611.0,None,False,acs,1
280,O=C=C1C=NC(=CBr)N(C(Br)(Br)[SH]=CC2=C([Lr])C(=O)C(Br)N2Br)C=C1[Lr],0,sym_7_mc_4,3639.0,None,False,acs,1
281,Oc1cc([Lr])ccc1-c1ccc2c(c1O)c1c(O)c(-c3c(O)cc([Lr])cc3O)c(O)cc1n2O,0,sym_7_mc_4,3640.0,None,False,acs,1
282,Nc1cc(-c2c(N)cc3c(c2N)c2cc(-c4c(N)cc([Lr])cc4N)cc(N)c2n3N)ccc1[Lr],0,sym_7_mc_4,3641.0,None,False,acs,1
283,Oc1cc(O)cc(C2C=C([Lr])C(c3cc(O)cc(O)c3)N([Lr])C2c2cc(O)cc(O)c2)c1,0,sym_7_mc_4,3658.0,None,False,acs,1
284,Oc1cc(O)cc(C2NC(c3cc(O)cc(O)c3)(c3cc(O)cc(O)c3)C([Lr])=CC2[Lr])c1,0,sym_7_mc_4,3663.0,None,False,acs,1
285,Oc1cc(O)cc(C2C=CN([Lr])C(c3cc(O)cc(O)c3)(c3cc(O)cc(O)c3)C2[Lr])c1,0,sym_7_mc_4,3667.0,None,False,acs,1
286,O=P(O)(O)OC1=C([Lr])C(OP(=O)(O)O)(OP(=O)(O)O)CC(OP(=O)(O)O)C1[Lr],0,sym_7_mc_4,3682.0,None,False,acs,1
287,SC(O[Lr])OC=CC(n1ccnc1)(n1ccnc1)C(C([Lr])n1ccnc1)(n1ccnc1)n1ccnc1,0,sym_7_mc_4,3683.0,None,False,acs,1
288,O=C(O)CS(C=C(C[Lr])C(=O)O)(C(=O)O)C(NC(=O)O)(C(=O)O)C([Lr])C(=O)O,0,sym_7_mc_4,3699.0,None,False,acs,1
289,[Lr]OCC1=C(c2ccncc2)C=C2C(c3ccncc3)=C(c3ccncc3)C([Lr])C21c1ccncc1,0,sym_7_mc_4,3712.0,None,False,acs,1
290,O=P(O)(O)Oc1cc([Lr])cc2cc3c(OP(=O)(O)O)c([Lr])c-3sc-2c1OP(=O)(O)O,0,sym_7_mc_4,3734.0,None,False,acs,1
291,O=c1cc([Lr])cc(-c2cncnc2)c(-c2cncnc2)c1-c1cc(-c2cncnc2)c([Lr])cn1,0,sym_7_mc_4,3762.0,None,False,acs,1
292,O=S(O)c1cc([Lr])ccc1S(=O)(=O)c1c(S(=O)O)cc(S(=O)O)c([Lr])c1S(=O)O,0,sym_7_mc_4,3805.0,None,False,acs,1
293,N#Cc1cn(C(C#N)c2cc([Lr])c(C#N)c(C#N)c2-c2c(C#N)cc([Lr])cc2C#N)cn1,0,sym_7_mc_4,3814.0,None,False,acs,1
294,O=C=NC1=C([Lr])C(c2cnc(-c3cc(N=C=O)c([Lr])cc3N=C=O)c(N=C=O)c2)=C1,0,sym_7_mc_4,3816.0,None,False,acs,1
295,CP(C)c1c([Lr])ccc(C2=NC(C3=CC(P(C)C)(P(C)C)C([Lr])=C3)=N2)c1P(C)C,0,sym_7_mc_4,3821.0,None,False,acs,1
296,CC(S)c1c(-c2c(C(S)(S)C(S)(S)S)nn([Lr])c2C(C)S)c(C(S)(S)CS)nn1[Lr],0,sym_7_mc_4,3827.0,None,False,acs,1
297,O=C(O)c1cc([Lr])ccc1-c1oc(-c2cc([Lr])cc(C(=O)O)c2C(=O)O)nc1C(=O)O,0,sym_7_mc_4,3829.0,None,False,acs,1
298,NC(=O)c1cc(-c2oc(-c3ccc([Lr])c(C(N)=O)c3C(N)=O)nc2C(N)=O)ccc1[Lr],0,sym_7_mc_4,3832.0,None,False,acs,1
299,O=S(O)c1cc([Lr])ccc1-c1oc(-c2ccc([Lr])c(S(=O)O)c2S(=O)O)nc1S(=O)O,0,sym_7_mc_4,3833.0,None,False,acs,1
300,NC(=O)c1cc(-c2cnn([Lr])c2C(N)=O)cc(C(N)=O)c1-c1ncc([Lr])nc1C(N)=O,0,sym_7_mc_4,3838.0,None,False,acs,1
301,NCc1ccc(CN)c2c1C=C(C([Lr])CN)C(CN)C1=C2c2c(CN)cc([Lr])c(CN)c2C1CN,0,sym_7_mc_4,3858.0,None,False,acs,1
302,CCc1cc(-c2ccc(-c3ccc(C(CC)C([Lr])CC)c(CC)c3CC)n2CC)c(CC)c([Lr])n1,0,sym_7_mc_4,3866.0,None,False,acs,1
303,Oc1cc(N(O)C2=Nc3cccc(O)c3NC2(O)N(O)c2c(O)cc([Lr])c(O)c2O)ccc1[Lr],0,sym_7_mc_4,3873.0,None,False,acs,0
304,C=C1N=CC(=C=O)C([Lr])=CN1CS(SC)=C(SC)C1=C([Lr])C(=O)C(SC)(SC)N1SC,0,sym_7_mc_4,3876.0,None,False,acs,1
305,O=S(=O)(O)C1C([Lr])NC(S(=O)(=O)O)C(S(=O)(=O)O)(S(=O)(=O)O)N1[Lr],0,sym_7_mc_4,3900.0,None,False,acs,1
306,O=S(=O)(O)C1CNN([Lr])C(S(=O)(=O)O)(S(=O)(=O)O)C1([Lr])S(=O)(=O)O,0,sym_7_mc_4,3902.0,None,False,acs,0
307,O=P(O)(O)OC1CN(OP(=O)(O)O)N([Lr])C(OP(=O)(O)O)C1([Lr])OP(=O)(O)O,0,sym_7_mc_4,3903.0,None,False,acs,1
308,O=S(=O)(O)C1NN([Lr])C(S(=O)(=O)O)C1C([Lr])(S(=O)(=O)O)S(=O)(=O)O,0,sym_7_mc_4,3911.0,None,False,acs,1
309,O=S(=O)(O)C1C(S(=O)(=O)O)N([Lr])CC([Lr])(S(=O)(=O)O)C1S(=O)(=O)O,0,sym_7_mc_4,3932.0,None,False,acs,1
310,[Lr]C1=CC2=C(C1)C(n1ccnc1)=C(n1ccnc1)C(n1ccnc1)C([Lr])=C2n1ccnc1,0,sym_7_mc_4,3985.0,None,False,acs,1
311,O=S(=O)(O)Oc1c(-c2ccnc([Lr])c2)nc(S(=O)(=O)O)c([Lr])c1S(=O)(=O)O,0,sym_7_mc_4,4006.0,None,False,acs,1
312,O=C(O)C1=C([Lr])C(C(=O)O)c2cc(C(=O)O)c3c(c21)C(C(=O)O)=C([Lr])C3,0,sym_7_mc_4,4030.0,None,False,acs,1
313,CP(C)c1cc(-c2cnn([Lr])c2P(C)C)ccc1C1(P(C)C)C(P(C)C)C1([Lr])P(C)C,0,sym_7_mc_4,4040.0,None,False,acs,1
314,O=C(O)c1cc2c(c(C(=O)O)c1[Lr])C(C(=O)O)c1c(ccc([Lr])c1C(=O)O)C2=O,0,sym_7_mc_4,4052.0,None,False,acs,1
315,O=C(O)C1=CC23C(C(=O)O)(C=C1[Lr])C21C=CC([Lr])=C(C(=O)O)C13C(=O)O,0,sym_7_mc_4,4057.0,None,False,acs,1
316,NCc1cc([Lr])ccc1N1NC(CN)C(CN)C(CN)(c2c(CN)cc(CN)c([Lr])c2CN)C1CN,0,sym_7_mc_4,4066.0,None,False,acs,1
317,O=S(O)c1nn([Lr])cc1-c1ccc(-c2cnn([Lr])c2S(=O)O)c(S(=O)O)c1S(=O)O,0,sym_7_mc_4,4075.0,None,False,acs,1
318,NCc1cc([Lr])ccc1N1C(CN)CC(CN)(CN)N(c2c(CN)c([Lr])cc(CN)c2CN)C1CN,0,sym_7_mc_4,4099.0,None,False,acs,1
319,CCC1=CC([Lr])=CC1=C1C(CC)C(CC)N(c2cc(CC)c([Lr])c(CC)c2)CC1(CC)CC,0,sym_7_mc_4,4122.0,None,False,acs,1
320,S=Cc1cc(Oc2c(C=S)cc(Oc3ccc([Lr])cc3C=S)c(C=S)c2C=S)c(C=S)cc1[Lr],0,sym_7_mc_4,4128.0,None,False,acs,1
321,N#COC=C1N=NN([Lr])C(COC#N)=C1C1=C(OC#N)C(COC#N)=NN([Lr])N=C1OC#N,0,sym_7_mc_4,4144.0,None,False,acs,1
322,O=c1oc2c(-c3ccccc3)c([Lr])c(-c3ccccc3)c3c(=O)oc4cc([Lr])cc1c4c23,0,sym_7_mc_4,4145.0,None,False,acs,1
323,C#COc1cc(C(=O)OOC(=O)c2c(O)c(C#C)c([Lr])c(OC#C)c2C#C)c(O)cc1[Lr],0,sym_7_mc_4,4171.0,None,False,acs,1
324,Oc1cc(-c2cn([Lr])nc2O)cc(-c2c(O)cc(-c3c(O)nn([Lr])c3O)c(O)c2O)c1,0,sym_7_mc_4,4183.0,None,False,acs,1
325,C#CC(C=S)N(C(C=S)CC(C=S)(C=S)C(C=S)C(C=S)O[Lr])C(C=S)C([Lr])C=S,0,sym_7_mc_4,4214.0,None,False,acs,1
326,O=S(=O)(O)c1cc([Lr])c(Oc2cc(S(=O)(=O)O)c([Lr])cc2S(=O)(=O)O)cn1,0,sym_7_mc_4,4237.0,None,False,acs,1
327,Oc1cc(O)cc(-c2nc(-c3nc(-c4cc(O)cc(O)c4)c([Lr])[nH]3)ncc2[Lr])c1,0,sym_7_mc_4,4272.0,None,False,acs,1
328,O=S(O)C1=C2C=C([Lr])C=C2CC2=C1C([Lr])(S(=O)O)C(S(=O)O)=C2S(=O)O,0,sym_7_mc_4,4296.0,None,False,acs,1
329,O=P(O)(O)Oc1c([Lr])cc2c(c1OP(=O)(O)O)c1ccc([Lr])cc1n2OP(=O)(O)O,0,sym_7_mc_4,4300.0,None,False,acs,1
330,[Lr]C1=Cc2cc3c(c(-c4ccccc4)c2=C1c1ccccc1)C(c1ccccc1)=C([Lr])C=3,0,sym_7_mc_4,4303.0,None,False,acs,1
331,O=C1C2=C(n3ccnc3)C([Lr])C=C2c2cc(-n3ccnc3)c([Lr])c(-n3ccnc3)c21,0,sym_7_mc_4,4308.0,None,False,acs,1
332,O=C(O)c1cc(-c2cc(C(=O)O)c(C#C[Lr])c(C(=O)O)c2C(=O)O)ccc1C#C[Lr],0,sym_7_mc_4,4313.0,None,False,acs,1
333,C#Cc1c(C#C)c2c(cc(C#C)c3c(C#C)c([Lr])cc(C#C)c32)c2ccc([Lr])cc12,0,sym_7_mc_4,4328.0,None,False,acs,1
334,CC(F)(F)c1c(-c2c(C(F)(F)CF)nn([Lr])c2C(F)CF)c(C(F)C(F)F)nn1[Lr],0,sym_7_mc_4,4339.0,None,False,acs,1
335,CP(C)c1cc([Lr])cc(P(C)C)c1-n1nnc(-c2ccc([Lr])c(P(C)C)c2P(C)C)n1,0,sym_7_mc_4,4348.0,None,False,acs,1
336,O=C=Nc1cc([Lr])ccc1-c1nc(N=C=O)c(-c2ccc([Lr])c(N=C=O)c2N=C=O)o1,0,sym_7_mc_4,4350.0,None,False,acs,1
337,N#Cc1cc(N2C=CN(c3cc(C#N)c([Lr])c(C#N)c3C#N)NC2C#N)cc(C#N)c1[Lr],0,sym_7_mc_4,4357.0,None,False,acs,1
338,S=CC1=CC=C(c2cn([Lr])nc2C=S)C(C=S)=C(C=S)C(c2cn([Lr])nc2C=S)=C1,0,sym_7_mc_4,4375.0,None,False,acs,1
339,S=CC1=CC(c2cnn([Lr])c2)=CC(C=S)=C(C=S)C(c2cnn([Lr])c2C=S)=C1C=S,0,sym_7_mc_4,4383.0,None,False,acs,1
340,CC1=C(C#Cc2cc(C)c([Lr])cc2C)C=C1C(C)(C)C#CC(C)c1ccc([Lr])c(C)c1,0,sym_7_mc_4,4388.0,None,False,acs,1
341,[Lr]c1cc(-c2ccncc2)c(-c2ccncc2)c(C(c2ccncc2)C([Lr])c2ccncc2)c1,0,sym_7_mc_4,4404.0,None,False,acs,1
342,Oc1ccc(C2=C(C#CC([Lr])(c3ccc(O)cc3)c3ccc(O)cc3)CC([Lr])=C2)cc1,0,sym_7_mc_4,4425.0,None,False,acs,1
343,O=C(O)c1c([Lr])ccc2c(C(=O)O)c3c(C(=O)O)c([Lr])ccc3c(C(=O)O)c12,0,sym_7_mc_4,4467.0,None,False,acs,1
344,O=S(O)c1cc2c(c(S(=O)O)c1[Lr])CC1=C(C([Lr])=C1)C2(S(=O)O)S(=O)O,0,sym_7_mc_4,4485.0,None,False,acs,1
345,Oc1cc(O)cc(-c2nc([Lr])ncc2-c2ncc([Lr])c(-c3cc(O)cc(O)c3)c2O)c1,0,sym_7_mc_4,4491.0,None,False,acs,1
346,O=C(O)c1cc2c(cc1[Lr])cc(C(=O)O)c1c(C(=O)O)c([Lr])cc(C(=O)O)c12,0,sym_7_mc_4,4521.0,None,False,acs,1
347,O=C(c1cccc(S(=O)O)c1S(=O)O)N(c1cc([Lr])c(S(=O)O)cc1[Lr])S(=O)O,0,sym_7_mc_4,4528.0,None,False,acs,1
348,O=C=NC1=C2C=C([Lr])C(N=C=O)/C2=C/C(N=C=O)=C(N=C=O)\C([Lr])=C/1,0,sym_7_mc_4,4555.0,None,False,acs,1
349,O=S(O)c1cc(C#CC#Cc2cc(S(=O)O)c([Lr])c(S(=O)O)c2S(=O)O)ccc1[Lr],0,sym_7_mc_4,4559.0,None,False,acs,1
350,O=C=Nc1c([Lr])cc2cc(N=C=O)c3c(N=C=O)c([Lr])cc4c(N=C=O)cc1c2c43,0,sym_7_mc_4,4566.0,None,False,acs,1
351,CP(C)c1cc(-c2c(P(C)C)nn([Lr])c2P(C)C)cc(-c2ccn([Lr])c2)c1P(C)C,0,sym_7_mc_4,4586.0,None,False,acs,1
352,CP(C)c1cc(-c2c(P(C)C)nn([Lr])c2P(C)C)cc(P(C)C)c1-c1cnn([Lr])c1,0,sym_7_mc_4,4591.0,None,False,acs,1
353,O=Cc1cc([Lr])ccc1N1C=CN(c2cc(C=O)c([Lr])c(C=O)c2C=O)C1(C=O)C=O,0,sym_7_mc_4,4596.0,None,False,acs,1
354,O=C(O)c1cc(Br)c([Lr])c2c1C(C(=O)O)(C(=O)O)C1=CC([Lr])=CSC1=CS2,0,sym_7_mc_4,4609.0,None,False,acs,1
355,NCC1=CC(=C2C(CN)CN(c3c(CN)cc([Lr])cc3CN)C(CN)C2CN)C(CN)=C1[Lr],0,sym_7_mc_4,4617.0,None,False,acs,0
356,S=CCSC1=C2C(SC(C=S)C=S)=C([Lr])C(SCC=S)=C2C(SC(C=S)C=S)=C1[Lr],0,sym_7_mc_4,4635.0,None,False,acs,1
357,CSOc1c([Lr])c(O)c(O)c(-c2nnc(-c3cc(O)c([Lr])c(SC)c3SC)nn2)c1SC,0,sym_7_mc_4,4666.0,None,False,acs,1
358,O=C=N/C(=C\C(N=C=O)C(N=C=O)SC(N=C=O)C([Lr])N=C=O)C([Lr])N=C=O,0,sym_7_mc_4,4678.0,None,False,acs,1
359,[Lr]c1ccc(C(c2cncnc2)C([Lr])(c2cncnc2)c2cncnc2)c(-c2cncnc2)c1,0,sym_7_mc_4,4685.0,None,False,acs,1
360,[Lr]OC(c1ccccc1)C(c1ccccc1)c1ccc([Lr])c(-c2ccccc2)c1-c1ccccc1,0,sym_7_mc_4,4695.0,None,False,acs,1
361,Oc1ccc(C2=C(C[Lr])C=C2/C(=C(/[Lr])c2ccc(O)cc2)c2ccc(O)cc2)cc1,0,sym_7_mc_4,4721.0,None,False,acs,1
362,O=S(=O)(O)c1cnc([Lr])cc1-c1c(S(=O)(=O)O)cnc([Lr])c1S(=O)(=O)O,0,sym_7_mc_4,4736.0,None,False,acs,0
363,O=P(O)(O)Oc1cc([Lr])c(-c2ccnc(OP(=O)(O)O)c2OP(=O)(O)O)cc1[Lr],0,sym_7_mc_4,4769.0,None,False,acs,1
364,O=P(O)(O)OC1=C([Lr])C=C1Oc1cc([Lr])c(OP(=O)(O)O)cc1OP(=O)(O)O,0,sym_7_mc_4,4780.0,None,False,acs,1
365,Oc1c(-c2c(-c3cncnc3)ncc([Lr])c2-c2cncnc2)ncc([Lr])c1-c1cncnc1,0,sym_7_mc_4,4804.0,None,False,acs,1
366,O=C1C2(C=C2[Lr])c2c(-c3ccncc3)cc([Lr])cc2C1(c1ccncc1)c1ccncc1,0,sym_7_mc_4,4809.0,None,False,acs,1
367,[Lr]c1cc(-n2ccnc2)cc2sc3c([Lr])c(-n4ccnc4)c-3c(-n3ccnc3)c-2c1,0,sym_7_mc_4,4811.0,None,False,acs,1
368,Sc1c(-c2ncc([Lr])cc2Oc2ccccc2)cc(-c2ccccc2)c(-c2ccccc2)c1[Lr],0,sym_7_mc_4,4812.0,None,False,acs,1
369,Oc1cc([Lr])c(-c2ccccc2)nc1-c1cnc([Lr])c(-c2ccccc2)c1Sc1ccccc1,0,sym_7_mc_4,4825.0,None,False,acs,1
370,N#COc1cc(OC#N)c2c(c1[Lr])C(OC#N)C(OC#N)c1cc([Lr])cc(OC#N)c1-2,0,sym_7_mc_4,4843.0,None,False,acs,1
371,O=C=Nc1cnc2c3c(N=C=O)cnc([Lr])cc-3c(N=C=O)c(N=C=O)n-2ccc1[Lr],0,sym_7_mc_4,4858.0,None,False,acs,1
372,CP(C)C1=c2cc([Lr])c(P(C)C)cc2=Cc2cc(P(C)C)c([Lr])c(P(C)C)c2O1,0,sym_7_mc_4,4867.0,None,False,acs,1
373,C#CC1=CC2=C3C(=C2C(C#C)C([Lr])=C1)C(C#C)=CC([Lr])=C(C#C)C3C#C,0,sym_7_mc_4,4870.0,None,False,acs,1
374,[Lr]C1=NC(c2ccc(-c3cnn([Lr])c3-n3ccnc3)cc2-n2ccnc2)=C1n1ccnc1,0,sym_7_mc_4,4886.0,None,False,acs,1
375,NCC1=CN(c2ccc(CN)c([Lr])c2CN)CC(CN)N1c1c(CN)cc([Lr])c(CN)c1CN,0,sym_7_mc_4,4895.0,None,False,acs,1
376,CP(C)C1=C([Lr])C=C(c2cnc(-c3cc(P(C)C)c([Lr])cc3P(C)C)nn2)C1=O,0,sym_7_mc_4,4934.0,None,False,acs,1
377,CP(C)c1cc(-c2nnc(-c3cc(P(C)C)c([Lr])cc3P(C)C)n2P(C)C)ccc1[Lr],0,sym_7_mc_4,4942.0,None,False,acs,1
378,OC(c1cncnc1)(c1cncnc1)C(O[Lr])(C(=CC=C[Lr])c1cncnc1)c1cncnc1,0,sym_7_mc_4,4974.0,None,False,acs,1
379,OC(c1ccncc1)C(O[Lr])C(=C(C=C([Lr])c1ccncc1)c1ccncc1)c1ccncc1,0,sym_7_mc_4,4975.0,None,False,acs,1
380,Oc1ccc(C(C2=CC([Lr])=C2)N(c2ccc(O)cc2)N([Lr])c2ccc(O)cc2)cc1,0,sym_7_mc_4,4981.0,None,False,acs,1
381,O=S(=O)(O)c1cc([Lr])c2c(c1[Lr])C(S(=O)(=O)O)(S(=O)(=O)O)COO2,0,sym_7_mc_4,4991.0,None,False,acs,1
382,CCOC(CC)C(CC)[SH](CC([Lr])CC)C(CC)C(CC)=C(CC)C(CC)C(CC)O[Lr],0,sym_7_mc_4,4999.0,None,False,acs,1
383,O=S(O)C1=C([Lr])C(S(=O)O)C=CC2=C([Lr])C(S(=O)O)C(S(=O)O)=C21,0,sym_7_mc_4,5011.0,None,False,acs,1
384,NC(=O)C1=C([Lr])C2=CC(C(N)=O)OC(C(N)=O)C(C(N)=O)C2=C([Lr])S1,0,sym_7_mc_4,5012.0,None,False,acs,1
385,[Lr]c1cc(-c2c(-c3cncnc3)c([Lr])nc(-c3cncnc3)c2-c2cncnc2)ccn1,0,sym_7_mc_4,5034.0,None,False,acs,1
386,[Lr]c1ccc(-c2cc(-c3cncnc3)c([Lr])c(-c3cncnc3)n2)nc1-c1cncnc1,0,sym_7_mc_4,5046.0,None,False,acs,1
387,[Lr]c1ccc(-c2ccc([Lr])c(-c3ccccc3)c2-c2ccccc2)c(-c2ccccc2)n1,0,sym_7_mc_4,5048.0,None,False,acs,1
388,[Lr]c1cnc(-c2cc(-c3ccncc3)nc([Lr])c2-c2ccncc2)c(-c2ccncc2)c1,0,sym_7_mc_4,5062.0,None,False,acs,1
389,[Lr]c1nc(-c2cncnc2)cc(-c2cc(-c3cncnc3)c([Lr])cc2-c2cncnc2)n1,0,sym_7_mc_4,5069.0,None,False,acs,1
390,[Lr]c1cnc(-c2cnc([Lr])c(-c3cncnc3)c2)c(Oc2cncnc2)c1-c1cncnc1,0,sym_7_mc_4,5096.0,None,False,acs,1
391,[Lr]c1cnc(-c2cc(-c3cncnc3)nc([Lr])c2-c2cncnc2)c(Oc2cncnc2)c1,0,sym_7_mc_4,5104.0,None,False,acs,1
392,O=C(O)c1cc2cc3c(C(=O)O)cc([Lr])cc3c(C(=O)O)c2c(C(=O)O)c1[Lr],0,sym_7_mc_4,5107.0,None,False,acs,1
393,[Lr]c1cc2c(cc1-n1ccnc1)-c1cc([Lr])c(-n3ccnc3)c(-n3ccnc3)c1-2,0,sym_7_mc_4,5138.0,None,False,acs,1
394,O=C(O)C1=C([Lr])C=CS1(Oc1cc(C(=O)O)c([Lr])c(C(=O)O)c1)C(=O)O,0,sym_7_mc_4,5157.0,None,False,acs,1
395,NC(=O)C1=C([Lr])C=NN(O)C(c2nc(C(N)=O)c([Lr])c(C(N)=O)c2O)=C1,0,sym_7_mc_4,5165.0,None,False,acs,1
396,O=C=Nc1cc(C#CC#Cc2cc(N=C=O)c([Lr])c(N=C=O)c2)c(N=C=O)cc1[Lr],0,sym_7_mc_4,5176.0,None,False,acs,1
397,O=CC1CC2=CC([Lr])=CC(C=O)(S3(C=O)SC([Lr])(C=O)C3(C=O)C=O)C21,0,sym_7_mc_4,5180.0,None,False,acs,1
398,O=C=NC1=CC23C(C(N=C=O)=C1[Lr])C21C=CC([Lr])=C(N=C=O)C13N=C=O,0,sym_7_mc_4,5186.0,None,False,acs,1
399,COC1=CC2=CC(c3c(OC)cc([Lr])c(OC)c3OC)C=C2C(OC)(OC)C([Lr])=C1,0,sym_7_mc_4,5214.0,None,False,acs,1
400,CSC1=C([Lr])C(SC)C2=C(SC)C(c3ccc([Lr])c(SC)c3SC)C(SC)=C2C=C1,0,sym_7_mc_4,5215.0,None,False,acs,1
401,N#Cc1cc(-c2c(C#N)cc(C3=CC([Lr])=C3)c(C#N)c2C#N)cc(C#N)c1[Lr],0,sym_7_mc_4,5226.0,None,False,acs,1
402,Pc1cc([Lr])ccc1N1C(P)C(P)N(c2ccc([Lr])c(P)c2P)C(P)C(P)(P)C1P,0,sym_7_mc_4,5238.0,None,False,acs,1
403,Cc1cc(C)c2c(c1)C1c3c([Lr])ccc([Lr])c3C2(C)c2c(C)c(C)cc(C)c21,0,sym_7_mc_4,5253.0,None,False,acs,0
